"index","total_size","total_docs","doc_toDelete","sizesaving","sizesavingNonConvert","action_needed","action_took"
"nontraite-syslog-2021.02.22","1388448","1881","0","0.00129309296607971","1388448","DELETE_INDEX","DELETED_INDEX"
"nontraite-syslog-2021.02.23","1702785","2334","0","0.00158584211021662","1702785","DELETE_INDEX","DELETED_INDEX"
"nontraite-syslog-2021.02.28","964397","1334","0","0.000898164696991444","964397","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.06.30","12936485","22311","0","0",,,"DELETED_INDEX"
"metricbeat-7.8.0-2021.05.22-000024","416","0","0","0",,,"DELETED_INDEX"
"nontraite-syslog-2021.02.26","1540586","2339","0","0.00143478251993656","1540586","DELETE_INDEX","DELETED_INDEX"
"nontraite-syslog-2021.02.27","1128366","1731","0","0.00105087272822857","1128366","DELETE_INDEX","DELETED_INDEX"
"nontraite-syslog-2021.02.20","2080702","3417","0","0.00193780474364758","2080702","DELETE_INDEX","DELETED_INDEX"
"nontraite-syslog-2021.02.21","1667590","2596","0","0.00155306421220303","1667590","DELETE_INDEX","DELETED_INDEX"
".ml-anomalies-custom-windows_anomalous_network_activity_ecs","566","0","0","0",,,"DELETED_INDEX"
"winlogbeat-7.10.2-2021.06.17-000022","416","0","0","0",,,"DELETED_INDEX"
"auditbeat-7.10.0-2021.06.24-000013","416","0","0","0",,,"DELETED_INDEX"
"filebeat-6.2.2-00001","106599744","240028","0","0.0992787480354309","106599744","DELETE_INDEX","DELETED_INDEX"
"logs-index_pattern_placeholder","416","0","0","0",,,"DELETED_INDEX"
"heartbeat-7.10.2-2021.05.18-000004","416","0","0","0",,,"DELETED_INDEX"
"winlogbeat-pdv-2021.06.21-000003","208015054","75195","0","0",,,"DELETED_INDEX"
"metricbeat-7.10.2-2021.06.17-000043","64327505638","107747670","0","0",,,"DELETED_INDEX"
"shrink-zb0u-filebeat-7.0.1-2021.06.09-000030","416","0","0","0",,,"DELETED_INDEX"
"shrink-84se-metricbeat-7.12.0-2021.06.03-000007","5264197523","8505026","0","0",,,"DELETED_INDEX"
"metricbeat-7.10.2-2021.06.22-000046","107063047543","179592166","0","0",,,"DELETED_INDEX"
"magento_integration_0553-2021.02.28","14907084","26460","0","0.0138833038508892","14907084","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.02.27","157360234","190240","0","0.146553138270974","157360234","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.02.28","172611108","216938","0","0.16075662150979","172611108","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.02.25","404180888","528550","0","0.37642278522253","404180888","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.02.26","284986014","363824","0","0.265413908287883","284986014","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.02.24","19019691","31573","0","0.0177134675905108","19019691","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.02.25","18276670","30023","0","0.0170214753597975","18276670","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.02.26","17925708","30921","0","0.0166946165263653","17925708","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.02.27","15006394","26492","0","0.0139757934957743","15006394","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.02.20","15033052","26486","0","0.0140006206929684","15033052","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.02.21","14980863","26448","0","0.0139520158991218","14980863","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.02.22","19721177","32729","0","0.0183667773380876","19721177","DELETE_INDEX","DELETED_INDEX"
"magento_integration_0553-2021.02.23","20471557","33802","0","0.0190656231716275","20471557","DELETE_INDEX","DELETED_INDEX"
"metricbeat-7.10.0-2021.06.17-000023","416","0","0","0",,,"DELETED_INDEX"
"filebeat-7.3.1-2021.05.12-000026","89794","105","0","8.36271792650223E-05","89794","DELETE_INDEX","DELETED_INDEX"
"winlogbeat-7.10.2-2021.05.13-000017","560970","125","0","0",,,"DELETED_INDEX"
"metricbeat-7.9.0-2021.05.25-000021","416","0","0","0",,,"DELETED_INDEX"
"shrink-filebeat-7.10.2-2021.04.20-000013","11582566925","25717157","1492089","0.625859315550122","672011323.04618","DELETE_DOCS","DELETED_DOCS"
"abc_audit_log_prod-ilm-2021.02.09-000001","785552886","833361","830585","0.72916610082812","782936139.102154","DELETE_DOCS","DELETED_DOCS"
".security-6","588576","158","0","0",,,"DELETED_DOCS"
"filebeat-7.5.1-2021.03.21","5915410","5628","0","0.00550915487110615","5915410","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.22","6306682","6507","0","0.0058735553175211","6306682","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.23","5930202","5934","0","0.00552293099462986","5930202","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.24","8804868","6187","0","0.00820017233490944","8804868","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.25","6781960","6077","0","0.00631619244813919","6781960","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.26","5866464","6031","0","0.00546357035636902","5866464","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.27","5957791","5813","0","0.00554862525314093","5957791","DELETE_INDEX","DELETED_INDEX"
"auditbeat-7.12.0-2021.05.03-000002","39091505","37753","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.03.28","5559173","5659","0","0.00517738331109285","5559173","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.29","6122606","6683","0","0.00570212118327618","6122606","DELETE_INDEX","DELETED_INDEX"
"filebeat-test-socket-2021.04.29-00001","143840750","500962","364606","0.0974992098218282","104688979.392649","DELETE_DOCS","DELETED_DOCS"
"filebeat-test-socket-2021.04.29-00002","252412794","165733","0","0",,,"DELETED_DOCS"
"winlogbeat-6.6.1-2021.04.30","2262900165","2204209","0","0",,,"DELETED_DOCS"
"filebeat-7.5.1-2021.03.30","6026917","6122","0","0.0056130038574338","6026917","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.31","7942416","6682","0","0.00739695131778717","7942416","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.10","17684643","14963","0","0.0164701072499156","17684643","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.11","10880237","5776","0","0.0101330103352666","10880237","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.12","12384806","6208","0","0.0115342494100332","12384806","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.13","6756790","5642","0","0.00629275105893612","6756790","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.14","5684205","5641","0","0.00529382843524218","5684205","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.15","7702772","6617","0","0.00717376545071602","7702772","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.16","8563075","5999","0","0.00797498505562544","8563075","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.17","10524934","5224","0","0.00980210863053799","10524934","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.18","8525061","4913","0","0.00793958175927401","8525061","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.19","5287276","5405","0","0.00492415949702263","5287276","DELETE_INDEX","DELETED_INDEX"
"winlogbeat-6.6.1-2021.04.24","1785131812","1692049","0","0",,,"DELETED_INDEX"
"winlogbeat-6.6.1-2021.04.25","2094955882","2031355","0","0",,,"DELETED_INDEX"
"winlogbeat-6.6.1-2021.04.22","2347447710","2633550","0","0",,,"DELETED_INDEX"
"winlogbeat-6.6.1-2021.04.23","2323984444","2566311","0","0",,,"DELETED_INDEX"
"winlogbeat-6.6.1-2021.04.20","2374282668","2788441","0","0",,,"DELETED_INDEX"
"metricbeat-7.10.2-2021.06.01-000032","64611104129","106826779","0","0",,,"DELETED_INDEX"
"winlogbeat-6.6.1-2021.04.21","2795180032","3267781","0","0",,,"DELETED_INDEX"
"winlogbeat-6.6.1-2021.04.28","1882976308","1814415","0","0",,,"DELETED_INDEX"
"winlogbeat-6.6.1-2021.04.29","2224577910","2310411","0","0",,,"DELETED_INDEX"
"winlogbeat-6.6.1-2021.04.26","1955151885","2064704","0","0",,,"DELETED_INDEX"
"winlogbeat-6.6.1-2021.04.27","2016336303","2142296","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.03.20","5868397","5782","0","0.00546537060290575","5868397","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.01","4779289372","8434767","0","4.45106008276343","4779289372","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.02","4570095520","8191110","0","4.25623312592506","4570095520","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.03","5287735992","9386366","0","4.92458789795637","5287735992","DELETE_INDEX","DELETED_INDEX"
"log_inconnu-2021.05.28","51506002303","39747194","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.03.04","8488542420","15422678","0","7.9055711813271","8488542420","DELETE_INDEX","DELETED_INDEX"
"log_inconnu-2021.05.29","53245021968","40722122","0","0",,,"DELETED_INDEX"
"log_inconnu-2021.05.26","51464169509","40057720","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.03.05","9267986179","16750992","0","8.63148474972695","9267986179","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.06","9191334140","16658551","0","8.56009697541595","9191334140","DELETE_INDEX","DELETED_INDEX"
"log_inconnu-2021.05.27","51674108340","40478996","0","0",,,"DELETED_INDEX"
"filebeat-7.8.0-2021.04.30-000027","11097922","44082","0","0",,,"DELETED_INDEX"
"filebeat-7.5.1-2021.03.07","5296860207","9436303","0","4.93308548536152","5296860207","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.02.23","393756746","506627","0","0.366714546456933","393756746","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.02.24","370777325","480232","0","0.34531329292804","370777325","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.08","3418506452","6119604","0","3.18373223021626","3418506452","DELETE_INDEX","DELETED_INDEX"
"metricbeat-7.5.2-2021.04.22-000010","44426633014","75772545","0","0",,,"DELETED_INDEX"
"dhcp-logs-2021.02.21","188925620","238659","0","0.175950694829226","188925620","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.03.09","21282602","17226","0","0.0198209676891565","21282602","DELETE_INDEX","DELETED_INDEX"
"dhcp-logs-2021.02.22","365248554","474352","0","0.340164223685861","365248554","DELETE_INDEX","DELETED_INDEX"
".reporting-2020.06.28","30920","1","0","0",,,"DELETED_INDEX"
"dhcp-logs-2021.02.20","172060089","208409","0","0.160243445076048","172060089","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.9.0","362839344","943231","0","0.337920472025871","362839344","DELETE_INDEX","DELETED_INDEX"
"log_inconnu-2021.05.31","52138074566","39559554","0","0",,,"DELETED_INDEX"
"log_inconnu-2021.05.30","51638557733","40059855","0","0",,,"DELETED_INDEX"
"auditbeat-7.12.0-2021.06.14-000008","10880532972","8197752","0","0",,,"DELETED_INDEX"
"log_inconnu-2021.05.19","53068622841","40160051","0","0",,,"DELETED_INDEX"
"log_inconnu-2021.05.17","50282980392","39213495","0","0",,,"DELETED_INDEX"
"log_inconnu-2021.05.18","50103746892","38918422","0","0",,,"DELETED_INDEX"
"log_inconnu-2021.05.15","52339830083","40348351","0","0",,,"DELETED_INDEX"
"filebeat-6.2.2-2021.04.30","1718492","4411","0","0",,,"DELETED_INDEX"
"log_inconnu-2021.05.16","51970112781","40700674","0","0",,,"DELETED_INDEX"
"filebeat-7.12.0-2021.05.26-000008","2606221936","2219875","0","0",,,"DELETED_INDEX"
"auditbeat-7.10.0-2021.03.13-000003","416","0","0","0",,,"DELETED_INDEX"
"log_inconnu-2021.05.24","49980252913","39312546","0","0",,,"DELETED_INDEX"
"log_inconnu-2021.05.25","51252514054","39928633","0","0",,,"DELETED_INDEX"
"log_inconnu-2021.05.22","52273254713","40547911","0","0",,,"DELETED_INDEX"
"log_inconnu-2021.05.23","50607911910","39411927","0","0",,,"DELETED_INDEX"
"log_inconnu-2021.05.20","52708487865","40517275","0","0",,,"DELETED_INDEX"
"log_inconnu-2021.05.21","51331254369","39660186","0","0",,,"DELETED_INDEX"
"auditbeat-7.12.1-2021.06.24-000006","2913538862","2044935","0","0",,,"DELETED_INDEX"
"app-write-000013","416","0","0","0",,"no_timestamp","DELETED_INDEX"
"heartbeat-7.10.2-2021.06.17-000005","416","0","0","0",,,"DELETED_INDEX"
".ml-anomalies-shared","9985112","37004","0","0",,,"DELETED_INDEX"
"filebeat-test-socket-2021.04.29-00003","216319615","634014","0","0",,,"DELETED_INDEX"
"filebeat-7.3.1-2021.06.23-000032","416","0","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.04.02","1189960","895","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.04.03","389658","188","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.04.04","424754","169","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.04.05","514423","214","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.04.01","718200","503","0","0.000668875873088837","718200","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.04.06","496209","244","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.04.07","691863","486","0","0",,,"DELETED_INDEX"
"filebeat-7.10.2-2021.03.08","399954528","828850","0","0.372486680746078","399954528","DELETE_INDEX","DELETED_INDEX"
"pulsesecure-syslog-2021.04.08","678744","339","0","0",,,"DELETED_INDEX"
"pulsesecure-syslog-2021.04.09","628315","263","0","0",,,"DELETED_INDEX"
"filebeat-7.10.2-2021.03.09","3245034176","6905495","0","3.02217358350754","3245034176","DELETE_INDEX","DELETED_INDEX"
"metricbeat-7.9.0-2021.06.08-000023","416","0","0","0",,,"DELETED_INDEX"
"filebeat-7.7.0-2021.04.09-000018","484334355","1149228","0","0",,,"DELETED_INDEX"
"filebeat-7.3.2-2021.06.23-000032","416","0","0","0",,,"DELETED_INDEX"
"filebeat-7.7.0-2021.05.07-000022","590639548","2219824","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.05.09","40237913310","36315421","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.05.08","40186230673","36418647","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.05.07","40623138884","36488405","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.05.06","41401344539","36669454","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.05.05","41582680028","36859201","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.05.04","40968207016","36429425","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.05.03","41508058981","36864624","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.05.02","44555832959","40250061","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.05.01","41162202230","36653615","0","0",,,"DELETED_INDEX"
"inspire_log_prod-2021.06.26-000034","1248","0","0","0",,,"DELETED_INDEX"
".ml-state","242499","6","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.05.11","35538660872","31397406","0","0",,,"DELETED_INDEX"
"winlogbeat-7.3.1-2021.05.10","41052566914","36464128","0","0",,,"DELETED_INDEX"
"metricbeat-7.5.2-2021.03.23-000009","50726889003","86308476","27227444","14.9036205247543","16002640686.4535","DELETE_DOCS","DELETED_DOCS"
"shrink-fwxt-filebeat-7.0.1-2021.06.23-000032","416","0","0","0",,,"DELETED_DOCS"
".kibana-event-log-7.13.1-000001","228101627","1499087","0","0",,,"DELETED_DOCS"
"apigw_dev_auditlogs","534260","136","0","0",,"no_timestamp","DELETED_DOCS"
"logstash-syslog-2021.03.30","672490301","1266139","0","0.626305398531258","672490301","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.1-2021.06.25-000026","416","0","0","0",,,"DELETED_INDEX"
"logstash-syslog-2021.03.31","1097541475","1915929","0","1.02216515224427","1097541475","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.5.2-2021.04.25-000010","5138777412","15106123","0","0",,,"DELETED_INDEX"
"logstash-syslog-2021.03.27","619183544","1269017","0","0.576659612357616","619183544","DELETE_INDEX","DELETED_INDEX"
".ml-anomalies-custom-rare_process_by_host_windows_ecs","566","0","0","0",,,"DELETED_INDEX"
"logstash-syslog-2021.03.26","753917500","1495471","0","0.702140387147665","753917500","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.29","576729227","1154014","0","0.537120948545635","576729227","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.28","779530994","1723032","0","0.725994812324643","779530994","DELETE_INDEX","DELETED_INDEX"
"nontraite-syslog-2021.05.31","4669284","7329","0","0",,,"DELETED_INDEX"
"nontraite-syslog-2021.05.30","4803566","7809","0","0",,,"DELETED_INDEX"
"logstash-syslog-2021.03.21","598059196","1380852","0","0.556986030191183","598059196","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.20","667318647","1572849","0","0.621488920412958","667318647","DELETE_INDEX","DELETED_INDEX"
"shrink-inspire_log_prod-2021.04.16-000024","416","0","0","0",,,"DELETED_INDEX"
"logstash-syslog-2021.03.23","781288874","1770411","0","0.727631965652108","781288874","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.22","771000088","1706341","0","0.718049786984921","771000088","DELETE_INDEX","DELETED_INDEX"
"shrink-570l-inspire_log_prod-2021.06.05-000031","416","0","0","0",,,"DELETED_INDEX"
"logstash-syslog-2021.03.25","553016936","1162760","0","0.515037156641483","553016936","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.24","662865586","1426291","0","0.617341684177518","662865586","DELETE_INDEX","DELETED_INDEX"
"shrink-inspire_log_prod-2021.05.14-000028","416","0","0","0",,,"DELETED_INDEX"
".kibana_task_manager_2","43140","3","0","0",,,"DELETED_INDEX"
".kibana_task_manager_1","17123","2","0","0",,,"DELETED_INDEX"
".kibana_task_manager_3","127777893","28","0","0",,,"DELETED_INDEX"
"logstash-syslog-2021.03.16","784480076","1774036","0","0.730604004114866","784480076","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.15","758558752","1707589","0","0.706462889909744","758558752","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.18","647983145","1405119","0","0.603481330908835","647983145","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.17","628341971","1446651","0","0.585189062170684","628341971","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.19","847393282","1967825","0","0.7891964931041","847393282","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.10","590493872","1345856","0","0.549940273165703","590493872","DELETE_INDEX","DELETED_INDEX"
"heartbeat-7.9.3-2021.04.22-000007","416","0","0","0",,,"DELETED_INDEX"
"logstash-syslog-2021.03.12","593217735","1300162","0","0.552477068267763","593217735","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.11","605189667","1330211","0","0.563626798801124","605189667","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.14","635458241","1432316","0","0.591816605068743","635458241","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.13","663623903","1440156","0","0.618047921918333","663623903","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.12.0-2021.04.28-000004","1259736669","3070992","9043","0.00345472710209132","3709484.98002176","DELETE_DOCS","DELETED_DOCS"
"filebeat-7.11.1-2021.03.30","5676568","6513","0","0.00528671592473984","5676568","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.05","648062426","1363503","0","0.603555167093873","648062426","DELETE_INDEX","DELETED_INDEX"
"shrink-filebeat-7.10.2-2021.05.19-000017","25936306136","52805332","0","0",,,"DELETED_INDEX"
".reporting-2020.11.15","48594","1","0","0",,,"DELETED_INDEX"
"logstash-syslog-2021.03.04","606481238","1261680","0","0.564829668030143","606481238","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.07","654138956","1454731","0","0.609214376658201","654138956","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.06","855979154","1972216","0","0.797192709520459","855979154","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.09","764413048","1685952","0","0.711915127933025","764413048","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.08","588839492","1228484","0","0.54839951172471","588839492","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.01","577406411","1209311","0","0.537751625292003","577406411","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.03","582545614","1294957","0","0.542537881061435","582545614","DELETE_INDEX","DELETED_INDEX"
"logstash-syslog-2021.03.02","593609059","1323706","0","0.552841517142951","593609059","DELETE_INDEX","DELETED_INDEX"
".monitoring-kibana-7-mb-2021.06.30","2752696","2496","0","0",,,"DELETED_INDEX"
"filebeat-7.4.0-2021.04.16-000006","1166325522","3127479","105","3.64682401508762E-05","39157.4746976718","DELETE_DOCS","DELETED_DOCS"
"metricbeat-7.8.0-2021.06.05-000026","416","0","0","0",,,"DELETED_DOCS"
".ml-notifications","95408","27","0","0",,,"DELETED_DOCS"
"shrink-inspire_audit_log_prod-2021.05.14-000028","416","0","0","0",,,"DELETED_DOCS"
".monitoring-kibana-7-mb-2021.06.28","1891586","2880","0","0",,,"DELETED_DOCS"
".monitoring-kibana-7-mb-2021.06.27","1899050","2880","0","0",,,"DELETED_DOCS"
".monitoring-kibana-7-mb-2021.06.29","2124432","2880","0","0",,,"DELETED_DOCS"
".monitoring-kibana-7-mb-2021.06.24","1824356","2880","0","0",,,"DELETED_DOCS"
".monitoring-kibana-7-mb-2021.06.26","1979629","2880","0","0",,,"DELETED_DOCS"
".monitoring-kibana-7-mb-2021.06.25","1958854","2880","0","0",,,"DELETED_DOCS"
"shrink-gmyf-winlogbeat-7.10.1-2021.06.17-000023","416","0","0","0",,,"DELETED_DOCS"
"filebeat-7.0.1-2021.06.30-000033","1248","0","0","0",,,"DELETED_DOCS"
"shrink-wns9-abc_audit_log_prod-2021.06.01-000030","416","0","0","0",,,"DELETED_DOCS"
"filebeat-7.11.1-2021.05.27-000019","4395985837","11367799","0","0",,,"DELETED_DOCS"
"nontraite-syslog-2021.05.06","2848236","4116","0","0",,,"DELETED_DOCS"
"nontraite-syslog-2021.05.05","2802182","4198","0","0",,,"DELETED_DOCS"
"nontraite-syslog-2021.05.04","1610604","2225","0","0",,,"DELETED_DOCS"
"nontraite-syslog-2021.05.03","2507033","3492","0","0",,,"DELETED_DOCS"
"nontraite-syslog-2021.05.09","44112774","90938","0","0",,,"DELETED_DOCS"
"nontraite-syslog-2021.05.08","102985052","213827","0","0",,,"DELETED_DOCS"
"nontraite-syslog-2021.05.07","1747228","2360","0","0",,,"DELETED_DOCS"
"nontraite-syslog-2021.05.02","1892358","2562","0","0",,,"DELETED_DOCS"
"nontraite-syslog-2021.05.01","2236433","3487","0","0",,,"DELETED_DOCS"
"filebeat-7.11.1-2021.03.20","8290688","8534","0","0.00772130489349365","8290688","DELETE_INDEX","DELETED_INDEX"
"nontraite-syslog-2021.05.17","4384295","6896","0","0",,,"DELETED_INDEX"
"filebeat-7.11.1-2021.03.21","8193443","8580","0","0.00763073842972517","8193443","DELETE_INDEX","DELETED_INDEX"
"nontraite-syslog-2021.05.16","4059038","6363","0","0",,,"DELETED_INDEX"
"shrink-gncm-inspire_audit_log_prod-2021.06.18-000033","416","0","0","0",,,"DELETED_INDEX"
"filebeat-7.11.1-2021.03.22","10283987","11519","0","0.00957770925015211","10283987","DELETE_INDEX","DELETED_INDEX"
"nontraite-syslog-2021.05.15","18341520","35107","0","0",,,"DELETED_INDEX"
"nontraite-syslog-2021.05.14","106932267","219762","0","0",,,"DELETED_INDEX"
"filebeat-7.11.1-2021.03.23","12017642","15733","0","0.0111923012882471","12017642","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.11.1-2021.03.24","9163004","10483","0","0.00853371247649193","9163004","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.11.1-2021.03.25","10268446","11620","0","0.00956323556602001","10268446","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.11.1-2021.03.26","8525704","9590","0","0.00794018059968948","8525704","DELETE_INDEX","DELETED_INDEX"
"nontraite-syslog-2021.05.19","2984203","4229","0","0",,,"DELETED_INDEX"
"nontraite-syslog-2021.05.18","7001105","13024","0","0",,,"DELETED_INDEX"
"filebeat-7.11.1-2021.03.27","7871942","8388","0","0.00733131729066372","7871942","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.11.1-2021.03.28","8083330","8698","0","0.00752818770706654","8083330","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.11.1-2021.03.29","9341779","10430","0","0.00870020966976881","9341779","DELETE_INDEX","DELETED_INDEX"
"nontraite-syslog-2021.05.13","72576421","149123","0","0",,,"DELETED_INDEX"
"nontraite-syslog-2021.05.12","5729311","10613","0","0",,,"DELETED_INDEX"
"nontraite-syslog-2021.05.11","1352472","1679","0","0",,,"DELETED_INDEX"
".ml-config","290950","68","0","0",,,"DELETED_INDEX"
"nontraite-syslog-2021.05.10","27662533","56402","0","0",,,"DELETED_INDEX"
"nontraite-syslog-2021.05.28","2942688","4699","0","0",,,"DELETED_INDEX"
"filebeat-7.11.1-2021.03.10","60655105","168944","0","0.0564894685521722","60655105","DELETE_INDEX","DELETED_INDEX"
"nontraite-syslog-2021.05.27","6748559","12279","0","0",,,"DELETED_INDEX"
"filebeat-7.11.1-2021.03.11","8772914","10149","0","0.00817041285336018","8772914","DELETE_INDEX","DELETED_INDEX"
"nontraite-syslog-2021.05.26","2709103","4032","0","0",,,"DELETED_INDEX"
"filebeat-7.11.1-2021.03.12","8775020","10634","0","0.00817237421870232","8775020","DELETE_INDEX","DELETED_INDEX"
"nontraite-syslog-2021.05.25","2397206","3399","0","0",,,"DELETED_INDEX"
"filebeat-7.11.1-2021.03.13","8742180606","17775404","0","8.14179014973342","8742180606","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.11.1-2021.03.14","5082797874","10124529","0","4.73372440226376","5082797874","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.11.1-2021.03.15","3558865286","7195978","0","3.31445158086717","3558865286","DELETE_INDEX","DELETED_INDEX"
"nontraite-syslog-2021.05.29","2560662","4105","0","0",,,"DELETED_INDEX"
"filebeat-7.7.0-2021.04.30-000021","596895506","2240228","0","0",,,"DELETED_INDEX"
"filebeat-7.11.1-2021.03.16","3836028124","7611381","0","3.57257958874106","3836028124","DELETE_INDEX","DELETED_INDEX"
"nontraite-syslog-2021.05.20","3215666","4936","0","0",,,"DELETED_INDEX"
"filebeat-7.11.1-2021.03.17","3703041960","7564949","0","3.44872657209635","3703041960","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.11.1-2021.03.18","9054004","9927","0","0.00843219831585884","9054004","DELETE_INDEX","DELETED_INDEX"
"filebeat-7.11.1-2021.03.19","8752407","9491","0","0.00815131422132254","8752407","DELETE_INDEX","DELETED_INDEX"
"nontraite-syslog-2021.05.24","2471458","3419","0","0",,,"DELETED_INDEX"
"nontraite-syslog-2021.05.23","1862863","2991","0","0",,,"DELETED_INDEX"
"nontraite-syslog-2021.05.22","1671257","2404","0","0",,,"DELETED_INDEX"
"nontraite-syslog-2021.05.21","4117361","6286","0","0",,,"DELETED_INDEX"
